지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
201,2023-01-09 05:00,1.8,,1.2,320,73,5.1,-2.5,1018,1024,,,2,,9,9,,4,749,,,0,,,,
201,2023-01-09 06:00,1.8,,1,200,75,5.2,-2.1,1018.3,1024.3,,,2,,9,9,,4,721,,,0,,,,
201,2023-01-09 07:00,2.1,,1.2,340,84,6,-.3,1018.6,1024.6,,,2,,9,9,,8,695,,,-.2,,,,
201,2023-01-09 08:00,3.2,,2,20,68,5.2,-2.1,1018.9,1024.9,0,,2,,9,6,,13,1201,,,0,,,,
201,2023-01-09 09:00,3.3,,1,360,64,5,-2.8,1018.9,1024.9,.3,,2,,3,2,,40,1162,,,0,,,,
201,2023-01-09 10:00,3.6,,3.4,360,64,5.1,-2.5,1019.6,1025.6,1,,2,,1,0,,,1216,,,1.6,,,,
201,2023-01-09 11:00,4.2,,2.6,360,58,4.8,-3.3,1020,1026,1,,2,,2,0,,,1355,,,3.7,,,,
201,2023-01-09 12:00,4.5,,2.1,340,59,5,-2.8,1019.6,1025.6,1,,2,,1,0,,,1334,,,5.8,,,,
201,2023-01-09 13:00,3.9,,2.4,340,44,3.6,-7.2,1019.3,1025.3,1,,2,,1,0,,,1960,,,6,,,,
201,2023-01-09 14:00,4.3,,1.9,340,46,3.8,-6.3,1019,1025,1,,2,,1,0,,,2275,,,5.9,,,,
201,2023-01-09 15:00,3.7,,2.3,340,40,3.2,-8.6,1019.2,1025.2,1,,1.8,,1,0,,,3117,,,4.3,,,,
201,2023-01-09 16:00,3.5,,2.2,320,41,3.2,-8.5,1019.7,1025.7,.7,,1.8,,1,0,,,3786,,,1,,,,
201,2023-01-09 17:00,2.8,,1,200,41,3.1,-9.1,1020,1026,.8,,1.8,,1,0,,,4350,,,-.1,,,,
201,2023-01-09 18:00,1.2,,1.4,270,45,3,-9.4,1021,1027.1,.2,,1.8,,0,0,,,4719,,,-.1,,,,
201,2023-01-09 19:00,.1,,1.8,340,48,3,-9.6,1022,1028.1,,,1.8,,0,0,,,4586,,,-.2,,,,
201,2023-01-09 20:00,-.3,,1.9,320,48,2.9,-10,1022.5,1028.6,,,1.8,,0,0,,,4609,,,-.3,,,,
201,2023-01-09 21:00,-.7,,1.5,340,48,2.8,-10.3,1022.8,1028.9,,,1.8,,0,0,,,5000,,,-.5,,,,
201,2023-01-09 22:00,-.8,,2.2,20,47,2.7,-10.7,1023.4,1029.5,,,1.8,,0,0,,,5000,,,-.7,,,,
201,2023-01-09 23:00,-.9,,1.7,360,47,2.7,-10.8,1023.7,1029.8,,,1.8,,0,0,,,4959,,,-.8,,,,
201,2023-01-10 00:00,-.3,,3,360,43,2.6,-11.3,1023.8,1029.9,,,1.8,,0,0,,,5000,,,-1,,,,
201,2023-01-10 01:00,-2.9,,.9,230,57,2.8,-10.2,1024.1,1030.3,,,1.8,,0,0,,,4896,,,-1.1,,,,
201,2023-01-10 02:00,-4,,1.1,290,64,2.9,-9.8,1024.8,1031,,,1.8,,0,0,,,5000,,,-1.3,,,,
201,2023-01-10 03:00,-5.1,,.8,320,73,3.1,-9.1,1025,1031.3,,,1.8,,0,0,,,4885,,,-1.5,,,,
201,2023-01-10 04:00,-5.9,,.7,20,80,3.2,-8.7,1024.8,1031.1,,,1.8,,0,0,,,4986,,,-1.7,,,,
201,2023-01-10 05:00,-5.8,,1.2,20,78,3.1,-9,1024.7,1031,,,1.8,,0,0,,,4554,,,-1.9,,,,
201,2023-01-10 06:00,-6.2,,1,20,77,3,-9.5,1024.5,1030.8,,,1.8,,0,0,,,4570,,,-2.1,,,,
201,2023-01-10 07:00,-6.7,,.4,0,79,2.9,-9.7,1024.8,1031.1,,,1.8,,0,0,,,3509,,,-2.2,,,,
201,2023-01-10 08:00,-6.5,,.7,360,82,3.1,-9,1025.2,1031.5,0,,1.8,,0,0,,,2390,,,-2.4,,,,
201,2023-01-10 09:00,-3.8,,.5,70,69,3.2,-8.6,1025.6,1031.8,.9,,1.8,,0,0,,,2563,,,-1.6,,,,
201,2023-01-10 10:00,-1.3,,1.8,140,59,3.3,-8.2,1025.6,1031.8,1,,1.8,,0,0,,,3013,,,.3,,,,
201,2023-01-10 11:00,.7,,2.4,140,51,3.3,-8.3,1025.5,1031.6,1,,1.8,,1,0,,,2877,,,.5,,,,
201,2023-01-10 12:00,2.2,,1.1,140,47,3.4,-7.9,1025.2,1031.3,1,,1.8,,1,0,,,2776,,,.9,,,,
201,2023-01-10 13:00,4.1,,1.6,160,44,3.6,-7,1023.9,1029.9,1,,1.7,,0,0,,,2620,,,2,,,,
201,2023-01-10 14:00,4.9,,1.3,160,45,3.9,-6,1023.3,1029.3,1,,1.7,,1,0,,,2499,,,2.7,,,,
201,2023-01-10 15:00,5.6,,.8,180,44,4,-5.7,1022.9,1028.9,1,,1.7,,0,0,,,2462,,,2.4,,,,
201,2023-01-10 16:00,4.7,,1.6,200,52,4.4,-4.3,1022.6,1028.6,.7,,1.7,,0,0,,,2657,,,.2,,,,
201,2023-01-10 17:00,1,,.7,340,67,4.4,-4.4,1022.4,1028.5,.6,,1.7,,0,0,,,2160,,,-.1,,,,
201,2023-01-10 18:00,.1,,1.4,320,68,4.2,-5.1,1022.5,1028.6,0,,1.7,,6,0,,,1959,,,-.1,,,,
201,2023-01-10 19:00,-.8,,.7,340,77,4.4,-4.3,1022.5,1028.6,,,1.7,,7,0,,,1867,,,-.2,,,,
201,2023-01-10 20:00,-1.1,,1,290,80,4.5,-4.1,1022.8,1028.9,,,1.7,,10,0,,,1766,,,-.2,,,,
201,2023-01-10 21:00,-1.6,,.5,340,80,4.3,-4.6,1022.6,1028.7,,,1.7,,8,1,,51,1679,,,-.3,,,,
201,2023-01-10 22:00,-1.4,,.3,0,81,4.5,-4.2,1022.3,1028.4,,,1.7,,10,3,,48,1918,,,-.2,,,,
201,2023-01-10 23:00,-2.3,,.6,340,86,4.4,-4.3,1022.1,1028.3,,,1.7,,7,2,,54,1655,,,-.4,,,,
201,2023-01-11 00:00,-3.5,,.9,360,88,4.2,-5.2,1022.2,1028.4,,,1.7,,1,0,,,1748,,,-.7,,,,
201,2023-01-11 01:00,-4,,.1,0,91,4.2,-5.2,1022,1028.2,,,1.7,,0,0,,,1527,,,-.9,,,,
201,2023-01-11 02:00,-4.1,,.2,0,91,4.1,-5.3,1022,1028.2,,,1.7,,0,0,,,1535,,,-1.1,,,,
201,2023-01-11 03:00,-4.3,,.1,0,91,4.1,-5.5,1022.2,1028.4,,,1.7,,0,0,,,1596,,,-1.5,,,,
201,2023-01-11 04:00,-5,,0,0,95,4,-5.6,1022,1028.2,,,1.7,,0,0,,,1420,,,-1.8,,,,
201,2023-01-11 05:00,-4.8,,.8,20,92,3.9,-5.9,1021.9,1028.1,,,1.7,,0,0,,,1606,,,-2.1,,,,
201,2023-01-11 06:00,-5.1,,.5,20,87,3.6,-6.9,1022.1,1028.3,,,1.7,,0,0,,,2369,,,-2.4,,,,
201,2023-01-11 07:00,-5.3,,.6,70,90,3.7,-6.6,1022.2,1028.4,,,1.7,,0,0,,,2671,,,-2.6,,,,
201,2023-01-11 08:00,-4.9,,.9,20,89,3.8,-6.4,1022.3,1028.5,0,,1.7,,0,0,,,2004,,,-2.7,,,,
201,2023-01-11 09:00,-3.5,,.3,0,89,4.2,-5,1023.2,1029.4,.8,,1.7,,0,0,,,852,,,-1.9,,,,
201,2023-01-11 10:00,-1.3,,.8,140,81,4.5,-4.1,1023,1029.1,1,,1.7,,1,0,,,1014,,,-.1,,,,
201,2023-01-11 11:00,1.2,,1.2,140,71,4.8,-3.4,1022.6,1028.7,1,,1.7,,3,0,,,1030,,,.5,,,,
201,2023-01-11 12:00,3.6,,.8,180,55,4.3,-4.6,1022,1028,1,,,,1,0,,,2032,,,1.6,,,,
201,2023-01-11 13:00,4.8,,.9,180,52,4.5,-4.2,1021.3,1027.3,1,,,,0,0,,,2274,,,2.9,,,,
201,2023-01-11 14:00,5.2,,3.1,200,47,4.2,-5.2,1021,1027,1,,,,0,0,,,4637,,,3.5,,,,
201,2023-01-11 15:00,5.1,,2.7,200,54,4.8,-3.4,1020.9,1026.9,1,,,,2,0,,,3977,,,3,,,,
201,2023-01-11 16:00,4.8,,2.2,200,58,5,-2.7,1020.5,1026.5,.6,,,,0,0,,,3459,,,.8,,,,
201,2023-01-11 17:00,2.6,,1.4,340,69,5.1,-2.5,1020.1,1026.1,.4,,,,2,0,,,2795,,,-.1,,,,
201,2023-01-11 18:00,.1,,.5,340,82,5,-2.6,1019.9,1026,.1,,,,10,0,,,2383,,,-.1,,,,
201,2023-01-11 19:00,-1.2,,.4,0,87,4.9,-3,1019.8,1025.9,,,,,6,0,,,2631,,,-.2,,,,
201,2023-01-11 20:00,-1.7,,.6,360,84,4.5,-4,1019.1,1025.2,,,,,6,0,,,2520,,,-.3,,,,
201,2023-01-11 21:00,-1.6,,.2,0,81,4.4,-4.4,1019.4,1025.5,,,,,9,0,,,2799,,,-.4,,,,
201,2023-01-11 22:00,-2.4,,.7,20,80,4.1,-5.3,1019.9,1026.1,,,,,7,0,,,2979,,,-.5,,,,
201,2023-01-11 23:00,-3.3,,.7,20,83,4,-5.7,1019.7,1025.9,,,,,4,0,,,3707,,,-.7,,,,
201,2023-01-12 00:00,-3,,1.1,360,81,4,-5.8,1019.5,1025.7,,,,,5,0,,,2885,,,-.8,,,,
201,2023-01-12 01:00,-2.6,,1,20,77,3.9,-6,1019.6,1025.8,,,,,5,0,,,4255,,,-.9,,,,
201,2023-01-12 02:00,-2.8,,1.1,20,79,3.9,-5.9,1019.7,1025.9,,,,,6,0,,,2879,,,-1,,,,
201,2023-01-12 03:00,-2.5,,.8,50,86,4.4,-4.5,1019.8,1026,,,,,7,0,,,991,,,-1.3,,,,
201,2023-01-12 04:00,-2.6,,1,50,90,4.5,-4,1019.4,1025.6,,,,,8,0,,,780,,,-1.6,,,,
201,2023-01-12 05:00,-3,,1.1,20,89,4.4,-4.5,1019.3,1025.5,,,,,0,0,,,1189,,,-1.8,,,,
201,2023-01-12 06:00,-3.3,,.9,20,90,4.3,-4.7,1019.3,1025.5,,,,,0,0,,,870,,,-2.1,,,,
201,2023-01-12 07:00,-2.9,,1.3,20,82,4.1,-5.5,1019.5,1025.7,,,,,1,0,,,1319,,,-2.2,,,,
201,2023-01-12 08:00,-2.1,,1.3,20,75,3.9,-5.9,1019.4,1025.5,0,,,,0,0,,,1254,,,-2.3,,,,
201,2023-01-12 09:00,0,,1.5,70,67,4.1,-5.4,1019.7,1025.8,.8,,,,1,0,,,1525,,,-1.3,,,,
201,2023-01-12 10:00,2.9,,1,140,59,4.4,-4.3,1020,1026,1,,,,2,0,,,1179,,,.1,,,,
201,2023-01-12 11:00,5,,1.1,90,45,3.9,-5.9,1019.7,1025.7,1,,,,2,0,,,1508,,,.9,,,,
201,2023-01-12 12:00,6.4,,1.4,140,43,4.2,-5.2,1018.7,1024.6,1,,,,2,0,,,1423,,,2.3,,,,
201,2023-01-12 13:00,8.5,,1.4,110,37,4.1,-5.3,1017.4,1023.3,1,,,,1,0,,,1449,,,3.5,,,,
201,2023-01-12 14:00,9.8,,1.3,140,34,4.1,-5.3,1016.5,1022.3,1,,,,4,0,,,1539,,,4.6,,,,
201,2023-01-12 15:00,10.5,,1,110,33,4.2,-5.1,1016.3,1022.1,1,,,,1,0,,,2065,,,4.1,,,,
201,2023-01-12 16:00,10.8,,1.1,50,42,5.4,-1.6,1016,1021.8,.6,,,,0,0,,,2894,,,2,,,,
201,2023-01-12 17:00,5.8,,.5,360,61,5.6,-1.1,1015.6,1021.5,.8,,,,0,0,,,2342,,,.1,,,,
201,2023-01-12 18:00,4.8,,2.1,20,64,5.5,-1.4,1015.3,1021.2,.2,,,,0,0,,,2446,,,-.1,,,,
201,2023-01-12 19:00,4,,1.3,50,69,5.6,-1.1,1015,1021,,,,,1,0,,,1624,,,-.1,,,,
201,2023-01-12 20:00,2.7,,.9,20,72,5.4,-1.8,1014.5,1020.5,,,,,0,0,,,1558,,,-.2,,,,
201,2023-01-12 21:00,4,,1.2,140,68,5.6,-1.3,1013.8,1019.8,,,,,4,0,,,1231,,,-.2,,,,
201,2023-01-12 22:00,6.1,,1.6,50,54,5.1,-2.5,1013.6,1019.5,,,,,9,9,,28,2031,,,0,,,,
201,2023-01-12 23:00,4.9,,1.1,140,57,4.9,-2.9,1013.3,1019.3,,,,,9,5,,25,1715,,,0,,,,
201,2023-01-13 00:00,5.5,,.9,110,50,4.5,-4.1,1012.5,1018.4,,,,,10,9,,,1388,,,0,,,,
201,2023-01-13 01:00,6.1,,1.9,20,64,6,-.2,1011.9,1017.8,,,,,10,8,,2,1150,,,.1,,,,
201,2023-01-13 02:00,4.4,,2.5,20,91,7.6,3,1011.1,1017,,,,,10,7,,2,288,,,.4,,,,
201,2023-01-13 03:00,3.7,6.6,1.6,50,100,7.9,3.6,1010.7,1016.7,,,,,10,9,,3,249,,,.6,,,,
201,2023-01-13 04:00,4.7,,2.4,20,100,8.5,4.6,1009.4,1015.3,,,,,10,9,,2,333,,,1,,,,
201,2023-01-13 05:00,3.1,,1.8,160,100,7.6,3,1007.8,1013.7,,,,,10,4,,3,61,,,1.2,,,,
201,2023-01-13 06:00,4,11.2,1.6,90,100,8.1,3.9,1007,1012.9,,,,,10,5,,2,105,,,1.1,,,,
201,2023-01-13 07:00,4.4,,1,110,100,8.3,4.3,1005.6,1011.5,,,,,0,0,,,51,,,.9,,,,
201,2023-01-13 08:00,4.5,,1.5,70,100,8.4,4.4,1005.4,1011.3,0,,,,1,1,,38,40,,,.7,,,,
201,2023-01-13 09:00,6.2,13.3,1.8,90,100,9.4,6.1,1005.2,1011.1,0,,,,8,8,,1,316,,,1.1,,,,
201,2023-01-13 10:00,7,,1.2,50,100,9.9,6.9,1005,1010.8,0,,,,9,9,,1,209,,,1.9,,,,
201,2023-01-13 11:00,7.3,,1.3,90,100,10.2,7.2,1004.5,1010.3,0,,,,8,8,,1,144,,,2.1,,,,
201,2023-01-13 12:00,7.2,.1,.5,140,100,10.1,7.1,1003.9,1009.7,0,,,,8,7,,1,21,,,3.5,,,,
201,2023-01-13 13:00,7,,1,160,100,9.9,6.9,1003.5,1009.3,0,,,,9,9,,,23,,,4,,,,
201,2023-01-13 14:00,7.5,,.6,180,100,10.3,7.4,1003.4,1009.2,0,,,,8,8,,,45,,,4.2,,,,
201,2023-01-13 15:00,7.7,.1,.3,0,100,10.4,7.6,1003.6,1009.4,0,,,,8,8,,,95,,,4.2,,,,
201,2023-01-13 16:00,7.5,,.3,0,100,10.3,7.4,1004.2,1010,0,,,,9,9,,,31,,,4,,,,
201,2023-01-13 17:00,7.3,,.8,140,100,10.2,7.2,1004.3,1010.1,0,,,,10,10,,,19,,,3.7,,,,
201,2023-01-13 18:00,6.8,,.3,0,100,9.8,6.7,1005.1,1011,0,,,,10,10,,,12,,,2.7,,,,
201,2023-01-13 19:00,6.2,,.6,320,100,9.4,6.1,1006.1,1012,,,,,10,10,,,16,,,2.3,,,,
201,2023-01-13 20:00,6.5,,.4,0,100,9.6,6.4,1006.6,1012.5,,,,,10,10,,,24,,,2.2,,,,
201,2023-01-13 21:00,6.6,,1.4,200,100,9.7,6.5,1006.7,1012.6,,,,,10,10,,2,176,,,2.7,,,,
201,2023-01-13 22:00,6.1,,.1,0,100,9.3,6,1007.2,1013.1,,,,,10,4,,3,28,,,2.2,,,,
201,2023-01-13 23:00,6.1,,.9,200,100,9.3,6,1007.1,1013,,,,,10,8,,3,45,,,2.5,,,,
201,2023-01-14 00:00,6.2,,.7,290,100,9.4,6.1,1007,1012.9,,,,,9,9,,,148,,,2.4,,,,
201,2023-01-14 01:00,6.1,,.7,320,100,9.3,6,1006.9,1012.8,,,,,9,6,,4,100,,,2.5,,,,
201,2023-01-14 02:00,6.3,,.1,0,100,9.5,6.2,1007.5,1013.4,,,,,9,9,,2,421,,,2.4,,,,
201,2023-01-14 03:00,6,,.3,0,100,9.3,5.9,1007.4,1013.3,,,,,9,9,,1,230,,,2.2,,,,
201,2023-01-14 04:00,5.4,,.7,320,100,8.9,5.3,1006.9,1012.8,,,,,8,8,,1,64,,,2.2,,,,
201,2023-01-14 05:00,5.4,,.5,270,100,8.9,5.3,1007,1012.9,,,,,10,10,,1,288,,,2.4,,,,
201,2023-01-14 06:00,5.5,.1,.7,290,100,9,5.4,1007,1012.9,,,,,10,8,,1,51,,,2.4,,,,
201,2023-01-14 07:00,5.2,,1,20,100,8.8,5.1,1007.4,1013.3,,,,,9,9,,2,120,,,2.8,,,,
201,2023-01-14 08:00,5.3,,.4,0,100,8.8,5.2,1007.8,1013.7,0,,,,9,9,,,332,,,2.6,,,,
201,2023-01-14 09:00,4.9,.2,1.3,230,100,8.6,4.8,1008.5,1014.4,0,,,,10,10,,1,409,,,2.8,,,,
201,2023-01-14 10:00,4.9,,1.8,200,100,8.6,4.8,1008.9,1014.8,0,,,,10,5,,3,379,,,3.6,,,,
201,2023-01-14 11:00,4.6,,1.1,230,100,8.4,4.5,1009.3,1015.2,0,,,,10,6,,1,167,,,3.8,,,,
201,2023-01-14 12:00,5.3,.8,1.6,90,100,8.8,5.2,1008.6,1014.5,0,,,,10,7,,2,365,,,4.7,,,,
201,2023-01-14 13:00,5.7,,3.3,20,100,9.1,5.6,1008.1,1014,0,,,,10,10,,2,1300,,,5.9,,,,
201,2023-01-14 14:00,5.3,,2.7,20,100,8.8,5.2,1007.8,1013.7,0,,,,10,10,,2,1924,,,5,,,,
201,2023-01-14 15:00,5,.1,2.9,20,100,8.7,4.9,1007.7,1013.6,0,,,,9,9,,1,524,,,4.6,,,,
201,2023-01-14 16:00,4.8,,2.6,20,100,8.5,4.7,1007.9,1013.8,0,,,,10,10,,,1178,,,4.3,,,,
201,2023-01-14 17:00,4.3,,1.6,20,100,8.2,4.2,1009.1,1015,0,,,,9,9,,2,381,,,3.7,,,,
201,2023-01-14 18:00,3.9,.2,1.4,50,100,8,3.8,1010.5,1016.4,0,,,,10,10,,2,402,,,3,,,,
201,2023-01-14 19:00,3.2,,1.3,50,100,7.6,3.1,1011.2,1017.2,,,,,10,10,,2,868,,,2.6,,,,
201,2023-01-14 20:00,2.7,,2.3,20,100,7.4,2.6,1011.1,1017.1,,,,,10,10,,1,366,,,2.3,,,,
201,2023-01-14 21:00,2.3,.8,2.4,20,100,7.2,2.2,1011.9,1017.9,,,,,10,10,,2,756,,,2.1,,,,
201,2023-01-14 22:00,2,,2.9,20,100,7,1.9,1011.8,1017.8,,,,,10,10,,3,4897,,,1.8,,,,
201,2023-01-14 23:00,1.7,,2.2,20,100,6.9,1.6,1011.3,1017.3,,,,,10,10,,2,5000,,,1.6,,,,
201,2023-01-15 00:00,1.9,.2,1.6,70,100,7,1.8,1011.7,1017.7,,,,,9,9,,,5000,,,1.5,,,,
201,2023-01-15 01:00,1.6,,.9,340,100,6.8,1.5,1011.7,1017.7,,,,,9,9,,1,2252,,,1.4,,,,
201,2023-01-15 02:00,1.5,,.9,340,100,6.8,1.4,1011.9,1017.9,,,,,9,9,,2,271,,,1.3,,,,
201,2023-01-15 03:00,1.1,.2,.6,140,100,6.6,1,1012.1,1018.1,,,,,10,10,,1,506,,,1.2,,,,
201,2023-01-15 04:00,.9,,.7,200,100,6.5,.8,1012.3,1018.3,,,,,9,9,,2,536,,,1,,,,
201,2023-01-15 05:00,.3,,.6,200,100,6.2,.2,1011.7,1017.7,,,,,9,9,,2,859,,,.4,,,,
201,2023-01-15 06:00,-.8,.3,0,0,100,5.8,-.8,1012.1,1018.2,,,,,10,10,,2,729,,,.1,,,,
201,2023-01-15 07:00,-.7,,0,0,100,5.8,-.7,1012.1,1018.2,,,,,10,10,,2,2820,,,.1,,,,
201,2023-01-15 08:00,-1.3,,0,0,100,5.6,-1.3,1012.5,1018.6,0,,,,10,10,,2,1001,,,0,,,,
201,2023-01-15 09:00,-1.4,,0,0,99,5.5,-1.5,1013.1,1019.2,0,,,,10,10,,2,937,,,0,,,,
201,2023-01-15 10:00,-1.8,,,,98,5.3,-2,1013.6,1019.7,0,,,,10,10,,1,584,,,-.1,,,,
201,2023-01-15 11:00,-1.2,,,,94,5.3,-2,1013.5,1019.6,0,,,,9,9,,3,2439,,,.9,,,,
201,2023-01-15 12:00,-1.5,,,,93,5.1,-2.4,1013.4,1019.5,0,,,,10,10,,3,1894,,,1.4,,,,
201,2023-01-15 13:00,-1.7,,,,95,5.1,-2.4,1012.2,1018.3,0,,,,9,9,,2,2205,,,2.2,,,,
201,2023-01-15 14:00,-2,,,,93,4.9,-2.9,1011.7,1017.8,0,,,,10,10,,3,2318,,,1.3,,,,
201,2023-01-15 15:00,-2,,,,87,4.6,-3.8,1012.6,1018.7,0,,,,10,10,,4,3975,,,1.5,,,,
201,2023-01-15 16:00,-2.3,,,,88,4.5,-4,1012.6,1018.7,0,,,,10,10,,4,3077,,,1,,,,
201,2023-01-15 17:00,-2.7,,,,92,4.6,-3.8,1012.9,1019,0,,,,10,10,,4,2547,,,0,,,,
201,2023-01-15 18:00,-3.1,,,,90,4.4,-4.5,1014.2,1020.3,0,,,,10,10,,4,2163,,,-.2,,,,
201,2023-01-15 19:00,-3.3,,,,88,4.2,-5,1014.7,1020.8,,,,,10,10,,4,3019,,,-.3,,,,
201,2023-01-15 20:00,-3.5,,,,88,4.2,-5.2,1015.2,1021.4,,,,,10,10,,4,2679,,,-.3,,,,
201,2023-01-15 21:00,-4,,,,86,3.9,-6,1015.7,1021.9,,,,,10,10,,4,3048,,,-.3,,,,
201,2023-01-15 22:00,-4.1,,,,85,3.8,-6.2,1016.2,1022.4,,,,,10,10,,4,3672,,,-.5,,,,
201,2023-01-15 23:00,-4.5,,,,85,3.7,-6.6,1016.5,1022.7,,,,,8,8,,5,3911,,,-.7,,,,
201,2023-01-16 00:00,-4.7,,,,79,3.4,-7.7,1016.9,1023.1,,,,,7,4,,,5000,,,-.9,,,,
201,2023-01-16 01:00,-5.2,,,,80,3.3,-8.1,1017.3,1023.5,,,,,3,1,,11,5000,,,-1.1,,,,
201,2023-01-16 02:00,-5.7,,,,74,3,-9.6,1017.5,1023.7,,,,,5,0,,,5000,,,-1.6,,,,
201,2023-01-16 03:00,-6.1,,,,75,2.9,-9.8,1017.9,1024.1,,,,,0,0,,,5000,,,-1.7,,,,
201,2023-01-16 04:00,-6.3,,,,69,2.6,-11,1018,1024.2,,,,,0,0,,,5000,,,-2.1,,,,
201,2023-01-16 05:00,-6.7,,,,67,2.5,-11.8,1018.3,1024.5,,,,,4,0,,,5000,,,-2.4,,,,
201,2023-01-16 06:00,-7.1,,,,58,2.1,-13.9,1018.9,1025.2,,,,,4,0,,,5000,,,-3,,,,
201,2023-01-16 07:00,-7.6,,,,60,2.1,-14,1019.8,1026.1,,,,,0,0,,,5000,,,-3.2,,,,
201,2023-01-16 08:00,-8.3,,,,65,2.1,-13.7,1020.5,1026.8,0,,,,3,0,,,5000,,,-3,,,,
201,2023-01-16 09:00,-7.1,,,,58,2.1,-13.9,1021,1027.3,.9,,,,4,0,,,5000,,,-2.6,,,,
201,2023-01-16 10:00,-6.2,,,,52,2,-14.4,1021.8,1028.1,1,,,,2,0,,,5000,,,.6,,,,
201,2023-01-16 11:00,-5.6,,,,51,2.1,-14.1,1022,1028.2,1,,,,2,0,,,5000,,,.4,,,,
201,2023-01-16 12:00,-4.5,,2.7,250,44,1.9,-14.9,1021.7,1027.9,1,,,,3,0,,,5000,,,.6,,,,
201,2023-01-16 13:00,-4.1,,1.8,290,45,2,-14.2,1021.3,1027.5,1,,,,2,0,,,5000,,,1,,,,
201,2023-01-16 14:00,-3.9,,2.7,270,44,2,-14.3,1021,1027.2,1,,,,3,0,,,5000,,,1.5,,,,
201,2023-01-16 15:00,-3.4,,1.7,320,46,2.2,-13.3,1021.1,1027.3,1,,,,2,0,,,5000,,,1.1,,,,
201,2023-01-16 16:00,-3.5,,1.8,340,47,2.2,-13.2,1020.9,1027.1,.7,,,,2,0,,,5000,,,-.1,,,,
201,2023-01-16 17:00,-3.9,,1.6,200,49,2.3,-13,1021.2,1027.4,.9,,,,2,0,,,5000,,,-.1,,,,
201,2023-01-16 18:00,-6.3,,1.5,20,68,2.6,-11.2,1021.5,1027.8,.2,,,,2,0,,,5000,,,-.4,,,,
201,2023-01-16 19:00,-6.8,,.7,340,69,2.5,-11.5,1021.9,1028.2,,,,,3,0,,,4908,,,-.7,,,,
201,2023-01-16 20:00,-7.8,,1.3,360,79,2.7,-10.8,1022.1,1028.4,,,,,0,0,,,4959,,,-1.2,,,,
201,2023-01-16 21:00,-8.2,,.9,360,78,2.6,-11.3,1022.2,1028.5,,,,,2,0,,,3376,,,-1.8,,,,
201,2023-01-16 22:00,-6.2,,2.4,20,59,2.3,-12.9,1021.9,1028.2,,,,,2,0,,,5000,,,-2.3,,,,
201,2023-01-16 23:00,-7.3,,.7,70,67,2.4,-12.3,1022.3,1028.6,,,,,1,0,,,4439,,,-2.4,,,,
201,2023-01-17 00:00,-8.9,,.6,340,85,2.7,-10.9,1022.5,1028.8,,,,,7,0,,,4611,,,-2.7,,,,
201,2023-01-17 01:00,-8.9,,.3,0,84,2.6,-11.1,1022.8,1029.1,,,,,7,0,,,5000,,,-2.7,,,,
201,2023-01-17 02:00,-7.9,,.6,50,72,2.4,-12,1022.9,1029.2,,,,,7,0,,,4837,,,-2.7,,,,
201,2023-01-17 03:00,-8.6,,.8,320,79,2.5,-11.5,1023.2,1029.5,,,,,6,0,,,4992,,,-2.9,,,,
201,2023-01-17 04:00,-7.9,,.9,340,73,2.5,-11.8,1023.5,1029.8,,,,,9,1,,,5000,,,-2.7,,,,
201,2023-01-17 05:00,-8.3,,1.2,20,79,2.6,-11.2,1023,1029.3,,,,,10,0,,,4015,,,-2.8,,,,
201,2023-01-17 06:00,-8.2,,.3,0,82,2.7,-10.7,1022.4,1028.7,,,,,10,0,,,1743,,,-2.6,,,,
201,2023-01-17 07:00,-7.9,,1,140,85,2.9,-9.9,1022.4,1028.7,,,,,10,0,,,3166,,,-2.6,,,,
201,2023-01-17 08:00,-8.2,,.9,20,81,2.7,-10.8,1022.5,1028.8,0,,,,8,0,,,4133,,,-2.7,,,,
201,2023-01-17 09:00,-6.7,,.6,50,60,2.2,-13.1,1022.9,1029.2,0,,,,10,2,,13,4750,,,-1.7,,,,
201,2023-01-17 10:00,-5.3,,.9,20,52,2.1,-13.6,1022.8,1029,0,,,,9,2,,67,4885,,,-.5,,,,
201,2023-01-17 11:00,-4.7,,.8,90,53,2.3,-12.8,1022.6,1028.8,0,,,,9,8,,39,5000,,,0,,,,
201,2023-01-17 12:00,-4,,.7,110,53,2.4,-12.1,1022,1028.2,0,,,,10,10,,4,4938,,,.2,,,,
201,2023-01-17 13:00,-3.2,,.3,0,52,2.5,-11.6,1021,1027.2,0,,,,10,10,,4,4813,,,.1,,,,
201,2023-01-17 14:00,-2.8,,.8,230,53,2.6,-11,1020.9,1027.1,0,,,,10,10,,4,5000,,,0,,,,
201,2023-01-17 15:00,-2.4,,.8,140,56,2.9,-9.9,1020.7,1026.9,0,,,,9,9,,10,4996,,,.1,,,,
201,2023-01-17 16:00,-2,,1.3,90,59,3.1,-8.9,1020.3,1026.4,0,,,,8,8,,9,4684,,,.1,,,,
